Project;Manager;Category;Key;CommitHash;IsMergeCommit;Author;AuthorDate;Committer;CommitterDate;CommitMessageTopWords;FileName;FilePath;ChangeType;IsSrcFile;IsTestFile;AddLines;DelLines;NoMethods;LoC;CyC;NoTokens
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6096;84541f6f91ba21b551db7c0c340737d0bd893104;0;Thomas White;2009-06-23 15:29:09+00:00;Thomas White;2009-06-23 15:29:09+00:00;project:2 fix:1 eclipse:1 files:1 following:1 split:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;.classpath;.eclipse.templates/.classpath;MODIFY;0;0;33;43;0;39.0;0.0;378.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6096;84541f6f91ba21b551db7c0c340737d0bd893104;0;Thomas White;2009-06-23 15:29:09+00:00;Thomas White;2009-06-23 15:29:09+00:00;project:2 fix:1 eclipse:1 files:1 following:1 split:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;6024.0;0.0;31302.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6122;b8d9ca281dd2345a7a0acf85f0161b17bc677cf0;0;Tsz-wo Sze;2009-07-01 00:56:15+00:00;Tsz-wo Sze;2009-07-01 00:56:15+00:00;great:1 operator:1 test:1 patch:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;6042.0;0.0;31366.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6122;b8d9ca281dd2345a7a0acf85f0161b17bc677cf0;0;Tsz-wo Sze;2009-07-01 00:56:15+00:00;Tsz-wo Sze;2009-07-01 00:56:15+00:00;great:1 operator:1 test:1 patch:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;test-patch.sh;src/test/bin/test-patch.sh;MODIFY;1;1;2;2;15;656.0;65.0;2603.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6114;cf3d3a0643ace6f4b4bc2c6ff434bbff249e92a3;0;Dhruba Borthakur;2009-07-01 17:20:42+00:00;Dhruba Borthakur;2009-07-01 17:20:42+00:00;fix:1 documentation:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;6044.0;0.0;31384.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6114;cf3d3a0643ace6f4b4bc2c6ff434bbff249e92a3;0;Dhruba Borthakur;2009-07-01 17:20:42+00:00;Dhruba Borthakur;2009-07-01 17:20:42+00:00;fix:1 documentation:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;FileStatus.java;src/java/org/apache/hadoop/fs/FileStatus.java;MODIFY;1;0;3;2;21;126.0;30.0;809.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6131;da8cf6702a722aec98c893dbce667d13f4d2e39c;0;Mahadev Konar;2009-07-08 20:35:26+00:00;Mahadev Konar;2009-07-08 20:35:26+00:00;set:2 property:1 ant:1 command:1 line:1 build:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7179.0;0.0;37024.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6131;da8cf6702a722aec98c893dbce667d13f4d2e39c;0;Mahadev Konar;2009-07-08 20:35:26+00:00;Mahadev Konar;2009-07-08 20:35:26+00:00;set:2 property:1 ant:1 command:1 line:1 build:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;build.xml;build.xml;MODIFY;0;0;4;2;0;1306.0;0.0;1329.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6137;127254f4a5936444c0f4b7f6d5ea7cb15e10ccc8;0;Giridharan Kesavan;2009-07-09 08:10:18+00:00;Giridharan Kesavan;2009-07-09 08:10:18+00:00;fix:1 project:1 specific:1 test:1 patch:1 requirements:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7182.0;0.0;37024.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6137;127254f4a5936444c0f4b7f6d5ea7cb15e10ccc8;0;Giridharan Kesavan;2009-07-09 08:10:18+00:00;Giridharan Kesavan;2009-07-09 08:10:18+00:00;fix:1 project:1 specific:1 test:1 patch:1 requirements:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;test-patch.sh;src/test/bin/test-patch.sh;MODIFY;1;1;7;3;15;660.0;66.0;2618.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6139;d074c686b3ba0ba6843d0a25dca5ac991f919e68;0;Tsz-wo Sze;2009-07-10 20:26:30+00:00;Tsz-wo Sze;2009-07-10 20:26:30+00:00;fix:1 help:1 messages:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7184.0;0.0;37053.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6139;d074c686b3ba0ba6843d0a25dca5ac991f919e68;0;Tsz-wo Sze;2009-07-10 20:26:30+00:00;Tsz-wo Sze;2009-07-10 20:26:30+00:00;fix:1 help:1 messages:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;FsShell.java;src/java/org/apache/hadoop/fs/FsShell.java;MODIFY;1;0;3;1;60;1488.0;386.0;11366.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6145;466f93c8b6ccd88572025df79665f496f8367060;0;Tsz-wo Sze;2009-07-14 17:39:33+00:00;Tsz-wo Sze;2009-07-14 17:39:33+00:00;fix:1 error:1 messages:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7187.0;0.0;37053.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6145;466f93c8b6ccd88572025df79665f496f8367060;0;Tsz-wo Sze;2009-07-14 17:39:33+00:00;Tsz-wo Sze;2009-07-14 17:39:33+00:00;fix:1 error:1 messages:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;FsShell.java;src/java/org/apache/hadoop/fs/FsShell.java;MODIFY;1;0;10;5;60;1491.0;386.0;11377.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6142;fc1bf705e9b14833385ff0fd31a5bc43ba8fd57d;0;Christopher Douglas;2009-07-17 02:06:42+00:00;Christopher Douglas;2009-07-17 02:06:42+00:00;update:1 documentation:1 use:1 relative:1 paths:1 added:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7189.0;0.0;37078.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6142;fc1bf705e9b14833385ff0fd31a5bc43ba8fd57d;0;Christopher Douglas;2009-07-17 02:06:42+00:00;Christopher Douglas;2009-07-17 02:06:42+00:00;update:1 documentation:1 use:1 relative:1 paths:1 added:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop;bin/hadoop;MODIFY;0;0;1;1;1;88.0;1.0;382.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6142;fc1bf705e9b14833385ff0fd31a5bc43ba8fd57d;0;Christopher Douglas;2009-07-17 02:06:42+00:00;Christopher Douglas;2009-07-17 02:06:42+00:00;update:1 documentation:1 use:1 relative:1 paths:1 added:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop_archives.xml;src/docs/src/documentation/content/xdocs/hadoop_archives.xml;MODIFY;0;0;61;24;0;110.0;0.0;1282.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6138;391112f6ce0af7dbc4390b0ac030451dff23c761;0;Tsz-wo Sze;2009-07-17 18:01:15+00:00;Tsz-wo Sze;2009-07-17 18:01:15+00:00;eliminate:1 warnings:1 introduced:1 h:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7195.0;0.0;37126.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6138;391112f6ce0af7dbc4390b0ac030451dff23c761;0;Tsz-wo Sze;2009-07-17 18:01:15+00:00;Tsz-wo Sze;2009-07-17 18:01:15+00:00;eliminate:1 warnings:1 introduced:1 h:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;ChecksumFileSystem.java;src/java/org/apache/hadoop/fs/ChecksumFileSystem.java;MODIFY;1;0;3;2;42;359.0;79.0;2454.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6138;391112f6ce0af7dbc4390b0ac030451dff23c761;0;Tsz-wo Sze;2009-07-17 18:01:15+00:00;Tsz-wo Sze;2009-07-17 18:01:15+00:00;eliminate:1 warnings:1 introduced:1 h:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;FileSystem.java;src/java/org/apache/hadoop/fs/FileSystem.java;MODIFY;1;0;3;2;108;867.0;242.0;6042.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6138;391112f6ce0af7dbc4390b0ac030451dff23c761;0;Tsz-wo Sze;2009-07-17 18:01:15+00:00;Tsz-wo Sze;2009-07-17 18:01:15+00:00;eliminate:1 warnings:1 introduced:1 h:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;HarFileSystem.java;src/java/org/apache/hadoop/fs/HarFileSystem.java;MODIFY;1;0;2;1;60;557.0;125.0;3863.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-5935;cd86632a702ed23ff2a7a5b4e0e74310e1bb70f4;0;Giridharan Kesavan;2009-07-20 11:37:45+00:00;Giridharan Kesavan;2009-07-20 11:37:45+00:00;fix:1 warning:1 link:1 test:1 patch:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;test-patch.sh;src/test/bin/test-patch.sh;MODIFY;1;1;1;1;15;660.0;66.0;2618.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6132;53c127013ce1d751f0dac6d1d0f99ea8161f4d2c;0;Raghu Angadi;2009-07-23 22:28:26+00:00;Raghu Angadi;2009-07-23 22:28:26+00:00;connection:2 client:1 create:1 extra:1 incorrect:1 key:1 cache:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7201.0;0.0;37159.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6132;53c127013ce1d751f0dac6d1d0f99ea8161f4d2c;0;Raghu Angadi;2009-07-23 22:28:26+00:00;Raghu Angadi;2009-07-23 22:28:26+00:00;connection:2 client:1 create:1 extra:1 incorrect:1 key:1 cache:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;RPC.java;src/java/org/apache/hadoop/ipc/RPC.java;MODIFY;1;0;17;9;37;378.0;73.0;2625.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6123;638a21106714eab7de9ebdaf4dd574cfb34b2d3c;0;Tsz-wo Sze;2009-07-27 18:34:57+00:00;Tsz-wo Sze;2009-07-27 18:34:57+00:00;add:1 missing:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7209.0;0.0;37175.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6123;638a21106714eab7de9ebdaf4dd574cfb34b2d3c;0;Tsz-wo Sze;2009-07-27 18:34:57+00:00;Tsz-wo Sze;2009-07-27 18:34:57+00:00;add:1 missing:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-config.sh;bin/hadoop-config.sh;MODIFY;1;0;12;0;0;176.0;0.0;1024.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6172;e5ea0ce4a6a05bf3585f71ad108a3bc4bfe35ef1;0;Tsz-wo Sze;2009-07-31 21:37:23+00:00;Tsz-wo Sze;2009-07-31 21:37:23+00:00;build:2 fix:1 jar:1 file:1 names:1 include:1 part:1 source:1 list:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;4;1;0;7212.0;0.0;37175.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6172;e5ea0ce4a6a05bf3585f71ad108a3bc4bfe35ef1;0;Tsz-wo Sze;2009-07-31 21:37:23+00:00;Tsz-wo Sze;2009-07-31 21:37:23+00:00;build:2 fix:1 jar:1 file:1 names:1 include:1 part:1 source:1 list:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-config.sh;bin/hadoop-config.sh;MODIFY;1;0;1;1;0;176.0;0.0;1024.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6172;e5ea0ce4a6a05bf3585f71ad108a3bc4bfe35ef1;0;Tsz-wo Sze;2009-07-31 21:37:23+00:00;Tsz-wo Sze;2009-07-31 21:37:23+00:00;build:2 fix:1 jar:1 file:1 names:1 include:1 part:1 source:1 list:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;build.xml;build.xml;MODIFY;0;0;1;1;0;1322.0;0.0;1313.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;1;0;7213.0;0.0;37192.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;BCFile.java;src/java/org/apache/hadoop/io/file/tfile/BCFile.java;MODIFY;1;0;1;1;71;539.0;95.0;3166.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;BoundedRangeFileInputStream.java;src/java/org/apache/hadoop/io/file/tfile/BoundedRangeFileInputStream.java;MODIFY;1;0;2;2;10;84.0;18.0;509.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;ByteArray.java;src/java/org/apache/hadoop/io/file/tfile/ByteArray.java;MODIFY;1;0;1;1;6;33.0;7.0;195.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CompareUtils.java;src/java/org/apache/hadoop/io/file/tfile/CompareUtils.java;MODIFY;1;0;3;2;9;57.0;11.0;387.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TFile.java;src/java/org/apache/hadoop/io/file/tfile/TFile.java;MODIFY;1;0;7;10;128;1092.0;240.0;6717.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Utils.java;src/java/org/apache/hadoop/io/file/tfile/Utils.java;MODIFY;1;0;1;0;22;248.0;74.0;1724.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestTFile.java;src/test/core/org/apache/hadoop/io/file/tfile/TestTFile.java;MODIFY;1;1;3;3;28;345.0;44.0;2885.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestTFileJClassComparatorByteArrays.java;src/test/core/org/apache/hadoop/io/file/tfile/TestTFileJClassComparatorByteArrays.java;MODIFY;1;1;2;1;3;24.0;3.0;195.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6169;7be6fc4e5d1a4db76be02d221079d78c55c28c49;0;Mahadev Konar;2009-08-03 05:06:59+00:00;Mahadev Konar;2009-08-03 05:06:59+00:00;removing:1 deprecated:1 method:1 calls:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestVLong.java;src/test/core/org/apache/hadoop/io/file/tfile/TestVLong.java;MODIFY;1;1;1;1;13;124.0;22.0;1095.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6124;5f53fd8eadbd047a2116be590c00f3384710adfa;0;Tsz-wo Sze;2009-08-04 19:01:51+00:00;Tsz-wo Sze;2009-08-04 19:01:51+00:00;fix:1 warning:1 detection:1 test:1 patch:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7216.0;0.0;37192.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6124;5f53fd8eadbd047a2116be590c00f3384710adfa;0;Tsz-wo Sze;2009-08-04 19:01:51+00:00;Tsz-wo Sze;2009-08-04 19:01:51+00:00;fix:1 warning:1 detection:1 test:1 patch:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;test-patch.sh;src/test/bin/test-patch.sh;MODIFY;1;1;7;2;15;666.0;68.0;2636.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6180;09d826ebed0394d80dd24432a3bbf894efe46265;0;Hairong Kuang;2009-08-07 17:59:57+00:00;Hairong Kuang;2009-08-07 17:59:57+00:00;slowed:1 many:1 files:1 filename:1 moved:1 trash:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7219.0;0.0;37192.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6180;09d826ebed0394d80dd24432a3bbf894efe46265;0;Hairong Kuang;2009-08-07 17:59:57+00:00;Hairong Kuang;2009-08-07 17:59:57+00:00;slowed:1 many:1 files:1 filename:1 moved:1 trash:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Trash.java;src/java/org/apache/hadoop/fs/Trash.java;MODIFY;1;0;16;9;14;205.0;44.0;1430.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6180;09d826ebed0394d80dd24432a3bbf894efe46265;0;Hairong Kuang;2009-08-07 17:59:57+00:00;Hairong Kuang;2009-08-07 17:59:57+00:00;slowed:1 many:1 files:1 filename:1 moved:1 trash:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestTrash.java;src/test/core/org/apache/hadoop/fs/TestTrash.java;MODIFY;1;1;143;7;15;371.0;40.0;2652.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6177;d70dd1a2df60fc85fdb42b105be81249baa38fc1;0;Hairong Kuang;2009-08-11 16:26:55+00:00;Hairong Kuang;2009-08-11 16:26:55+00:00;return:1 position:1 greater:1 file:1 size:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;6;3;0;7224.0;0.0;37213.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6177;d70dd1a2df60fc85fdb42b105be81249baa38fc1;0;Hairong Kuang;2009-08-11 16:26:55+00:00;Hairong Kuang;2009-08-11 16:26:55+00:00;return:1 position:1 greater:1 file:1 size:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;FSInputChecker.java;src/java/org/apache/hadoop/fs/FSInputChecker.java;MODIFY;1;0;1;0;21;205.0;53.0;1286.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6177;d70dd1a2df60fc85fdb42b105be81249baa38fc1;0;Hairong Kuang;2009-08-11 16:26:55+00:00;Hairong Kuang;2009-08-11 16:26:55+00:00;return:1 position:1 greater:1 file:1 size:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestChecksumFileSystem.java;src/test/core/org/apache/hadoop/fs/TestChecksumFileSystem.java;MODIFY;1;1;7;3;2;51.0;3.0;479.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6177;d70dd1a2df60fc85fdb42b105be81249baa38fc1;0;Hairong Kuang;2009-08-11 16:26:55+00:00;Hairong Kuang;2009-08-11 16:26:55+00:00;return:1 position:1 greater:1 file:1 size:1 contributed:1 tang:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestLocalFileSystem.java;src/test/core/org/apache/hadoop/fs/TestLocalFileSystem.java;MODIFY;1;1;3;2;7;110.0;14.0;1053.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6188;38a84a6c98b05ff8d6084bd443fe8bb91ce3c322;0;Tsz-wo Sze;2009-08-11 21:03:50+00:00;Tsz-wo Sze;2009-08-11 21:03:50+00:00;uses:1 java:1 io:1 file:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7227.0;0.0;37213.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6188;38a84a6c98b05ff8d6084bd443fe8bb91ce3c322;0;Tsz-wo Sze;2009-08-11 21:03:50+00:00;Tsz-wo Sze;2009-08-11 21:03:50+00:00;uses:1 java:1 io:1 file:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestTrash.java;src/test/core/org/apache/hadoop/fs/TestTrash.java;MODIFY;1;1;23;15;15;374.0;41.0;2717.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6192;ec8208f5d3480c20f7ad122c5b95bc9a6adafb20;0;Arun Murthy;2009-08-14 08:16:10+00:00;Arun Murthy;2009-08-14 08:16:10+00:00;fix:1 shell:1 rely:1 map:1 reduce:1 specific:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7230.0;0.0;37213.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6192;ec8208f5d3480c20f7ad122c5b95bc9a6adafb20;0;Arun Murthy;2009-08-14 08:16:10+00:00;Arun Murthy;2009-08-14 08:16:10+00:00;fix:1 shell:1 rely:1 map:1 reduce:1 specific:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Shell.java;src/java/org/apache/hadoop/util/Shell.java;MODIFY;1;0;29;2;30;269.0;61.0;1634.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6103;0a8e65c23b1a8380b4246f18755ebb5d3f376111;0;Devaraj Das;2009-08-21 06:59:45+00:00;Devaraj Das;2009-08-21 06:59:45+00:00;clones:1 part:1 configuration:1 clone:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7238.0;0.0;37279.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6103;0a8e65c23b1a8380b4246f18755ebb5d3f376111;0;Devaraj Das;2009-08-21 06:59:45+00:00;Devaraj Das;2009-08-21 06:59:45+00:00;clones:1 part:1 configuration:1 clone:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Configuration.java;src/java/org/apache/hadoop/conf/Configuration.java;MODIFY;1;0;7;0;72;775.0;194.0;5341.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6103;0a8e65c23b1a8380b4246f18755ebb5d3f376111;0;Devaraj Das;2009-08-21 06:59:45+00:00;Devaraj Das;2009-08-21 06:59:45+00:00;clones:1 part:1 configuration:1 clone:1 contributed:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestConfiguration.java;src/test/core/org/apache/hadoop/conf/TestConfiguration.java;MODIFY;1;1;11;4;25;335.0;33.0;2703.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6184;280ab0cf7d71882cd3af8cf4e77a1af96844e0c6;0;Hemanth Yamijala;2009-08-24 11:21:18+00:00;Hemanth Yamijala;2009-08-24 11:21:18+00:00;v:2 provide:1 dump:1 configuration:1 format:1 contributed:1 krishna:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7243.0;0.0;37338.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6184;280ab0cf7d71882cd3af8cf4e77a1af96844e0c6;0;Hemanth Yamijala;2009-08-24 11:21:18+00:00;Hemanth Yamijala;2009-08-24 11:21:18+00:00;v:2 provide:1 dump:1 configuration:1 format:1 contributed:1 krishna:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Configuration.java;src/java/org/apache/hadoop/conf/Configuration.java;MODIFY;1;0;80;2;74;822.0;201.0;5694.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6184;280ab0cf7d71882cd3af8cf4e77a1af96844e0c6;0;Hemanth Yamijala;2009-08-24 11:21:18+00:00;Hemanth Yamijala;2009-08-24 11:21:18+00:00;v:2 provide:1 dump:1 configuration:1 format:1 contributed:1 krishna:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestConfiguration.java;src/test/core/org/apache/hadoop/conf/TestConfiguration.java;MODIFY;1;1;179;0;37;481.0;49.0;3858.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6152;a72edd2b10322315fea6e7abc8700a8a78100f3c;0;Tsz-wo Sze;2009-08-24 22:06:54+00:00;Tsz-wo Sze;2009-08-24 22:06:54+00:00;fix:1 variables:1 bin:1 scripts:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;CHANGES.txt;MODIFY;0;0;3;0;0;7246.0;0.0;37338.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6152;a72edd2b10322315fea6e7abc8700a8a78100f3c;0;Tsz-wo Sze;2009-08-24 22:06:54+00:00;Tsz-wo Sze;2009-08-24 22:06:54+00:00;fix:1 variables:1 bin:1 scripts:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hadoop-config.sh;bin/hadoop-config.sh;MODIFY;1;0;42;16;0;189.0;0.0;1111.0
HADOOP;Apache Hadoop Committee;big-data;HADOOP-6152;a72edd2b10322315fea6e7abc8700a8a78100f3c;0;Tsz-wo Sze;2009-08-24 22:06:54+00:00;Tsz-wo Sze;2009-08-24 22:06:54+00:00;fix:1 variables:1 bin:1 scripts:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;hdfs;bin/hdfs;MODIFY;0;0;1;1;1;84.0;1.0;448.0
